experimentId;device_id;motion_tag;userPhoneLocation;timestamp;pressure;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954503000;995.06396000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954504000;995.09796000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954505000;995.11194000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954506000;995.09190000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954507000;995.09600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954508000;995.12210000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954509000;995.09000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954510000;995.05194000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954511000;995.07600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954512000;995.07600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954513000;995.05994000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954514000;995.07196000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954515000;995.07800000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954516000;995.07196000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954517000;995.09200000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954518000;995.13200000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954519000;995.15607000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954520000;995.08606000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954521000;995.05194000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954522000;995.04200000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954523000;995.05000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954524000;995.04200000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954525000;995.03400000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954526000;995.04600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954527000;995.05000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954528000;995.00800000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954529000;995.04600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954530000;995.04395000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954531000;995.05000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954532000;995.09800000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954533000;995.07600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954534000;995.05994000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954535000;995.09796000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954536000;995.12195000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954537000;995.06604000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954538000;995.07800000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954539000;995.10000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954540000;995.09600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954541000;995.10790000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954542000;995.09590000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954543000;995.10400000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954544000;995.18000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954545000;995.17004000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954546000;995.05800000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954547000;995.07800000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954548000;995.15607000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954549000;995.07800000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954550000;995.03796000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954551000;995.06800000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954552000;995.05994000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954553000;995.06396000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954554000;995.10190000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954555000;995.11800000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954556000;995.12390000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954557000;995.12000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954558000;995.10390000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954559000;995.11200000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954560000;995.10205000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954561000;995.07996000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954562000;995.07996000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954563000;995.10000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954564000;995.10000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954565000;995.10596000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954566000;994.99005000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954567000;994.92400000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954568000;994.90410000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954569000;994.89404000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954570000;994.86005000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954571000;994.80597000;
